mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.018744611740112306,0.006259137427981938,0.006255197525024414,0.007661021774277599,19,1,MaxAbsScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0031237125396728514,0.006247425079345702,0.0,0.0,19,2,StandardScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.01874713897705078,0.00624261124128907,0.2812487602233887,0.00987427868023913,19,2,MaxAbsScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.0031288623809814452,0.0062577247619628905,0.0,0.0,19,3,StandardScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.018754100799560545,0.006253568619116617,0.0,0.0,19,3,MaxAbsScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.006246089935302734,0.007649873896538174,0.0,0.0,20,1,StandardScaler(),"{'classifier__n_neighbors': 20, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.021875381469726562,0.007656096176656748,0.006250810623168945,0.007655648270957552,20,1,MaxAbsScaler(),"{'classifier__n_neighbors': 20, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0031249523162841797,0.006249904632568359,0.0,0.0,20,2,StandardScaler(),"{'classifier__n_neighbors': 20, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.015625190734863282,3.4858068242067463e-06,0.33124599456787107,0.024997673770943345,20,2,MaxAbsScaler(),"{'classifier__n_neighbors': 20, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.0031250953674316407,0.006250190734863281,0.0,0.0,20,3,StandardScaler(),"{'classifier__n_neighbors': 20, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.018745851516723634,0.006255892648646769,0.0,0.0,20,3,MaxAbsScaler(),"{'classifier__n_neighbors': 20, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
